Player Name,Position,Team,Slate Type,Date,Role,Salary,Draftable ID,Projected FP,Combined FP,Value,Implied FP,Points,Rebounds,Assists,Threes,Blocks,Steals,Turnovers,PointsReboundsAssists,PointsRebounds,PointsAssists,ReboundsAssists,FreeThrowsAttempts,FreeThrowsMade,FieldGoals,AssistsQ1,ReboundsQ1,PointsQ1,BlocksSteals,Fantasy Score,Headshot URL,Game Start Time,Match Title (Underdog),Game Short Title (Underdog),Venue Name (Underdog),Venue Type (Underdog),Broadcasts (Underdog),Game Start Time (DRAFTTABLE),Player,Opp,AST Avg,BLK Avg,DRB Avg,FG Avg,FGA Avg,FPTS Avg,MIN Avg,ORB Avg,PTS Avg,REB Avg,STL Avg,TO Avg,DraftKings,FanDuel,PrizePicks,Underdog,Fav,Spread,O/U,Player Salary,Player Image,Tournament,EST. Return Date,Injury Status,Comment,Starter,Opp,PrizePicks,MIN Avg,DvP Projection,DVP Rank,Opp +/-,Average Projected,DVP Adjusted,Total Projection,Underdog Line,NBA Fantasy Score
Maria Conde,SF/PF,TOR,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",4300,43112274,0,0,0,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,5/21/2026,Maria Conde,,,,,,,,,,,,,,,,,,,,,4300,https://png.pngtree.com/png-vector/20220809/ourmid/pngtree-businessman-icon-from-commerce-set-administrator-clerk-male-vector-png-image_19450674.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Isabelle Harrison,SF/PF,TOR,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",4200,43112276,0,0,0,12.6,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/50806.png,,,,,,,5/21/2026,Isabelle Harrison,,,,,,,,,,,,,,,,,,,,,4200,https://dkn.gs/sports/images/nba/players/50/50806.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Rebekah Gardner,PG/SG,NYL,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",4100,43112278,0,0,0,12.3,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/627534.png,,,,,,,5/21/2026,Rebekah Gardner,,,,,,,,,,,,,,,,,,,,,4100,https://dkn.gs/sports/images/nba/players/50/627534.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Han Xu,SF/PF,NYL,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",4000,43112280,0,0,0,12,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/50891.png,,,,,,,5/21/2026,Han Xu,,,,,,,,,,,,,,,,,,,,,4000,https://dkn.gs/sports/images/nba/players/50/50891.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Sami Whitcomb,PG/SG,PHO,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",4000,43112282,0,0,0,12,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/50914.png,,,,,,,5/21/2026,Sami Whitcomb,,,,,,,,,,,,,,,,,,,,,4000,https://dkn.gs/sports/images/nba/players/50/50914.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Kiah Stokes,SF/PF,GSV,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",4000,43112284,0,0,0,12,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/50884.png,,,,,,,5/21/2026,Kiah Stokes,,,,,,,,,,,,,,,,,,,,,4000,https://dkn.gs/sports/images/nba/players/50/50884.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Leonie Fiebich,SF/PF,NYL,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",4000,43112286,0,0,0,12,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/485154.png,,,,,,,5/21/2026,Leonie Fiebich,,,,,,,,,,,,,,,,,,,,,4000,https://dkn.gs/sports/images/nba/players/50/485154.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Julie Vanloo,PG/SG,NYL,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",3900,43112288,0,0,0,11.7,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/583146.png,,,,,,,5/21/2026,Julie Vanloo,,,,,,,,,,,,,,,,,,,,,3900,https://dkn.gs/sports/images/nba/players/50/583146.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Cameron Brink,SF/PF,LAS,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",3900,43112290,0,0,0,11.7,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/786497.png,,,,,,,5/21/2026,Cameron Brink,,,,,,,,,,,,,,,,,,,,,3900,https://dkn.gs/sports/images/nba/players/50/786497.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Laeticia Amihere,SF/PF,GSV,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",3800,43112292,0,0,0,11.4,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/583154.png,,,,,,,5/21/2026,Laeticia Amihere,,,,,,,,,,,,,,,,,,,,,3800,https://dkn.gs/sports/images/nba/players/50/583154.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Valeriane Ayayi,PG/SG,PHO,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",3800,43112294,0,0,0,11.4,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/116162.png,,,,,,,5/21/2026,Valeriane Ayayi,,,,,,,,,,,,,,,,,,,,,3800,https://dkn.gs/sports/images/nba/players/50/116162.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Kaitlyn Chen,PG/SG,GSV,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",3700,43112296,0,0,0,11.1,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/890782.png,,,,,,,5/21/2026,Kaitlyn Chen,,,,,,,,,,,,,,,,,,,,,3700,https://dkn.gs/sports/images/nba/players/50/890782.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Laura Juskaite,SF/PF,TOR,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",3700,43112298,0,0,0,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,5/21/2026,Laura Juskaite,,,,,,,,,,,,,,,,,,,,,3700,https://png.pngtree.com/png-vector/20220809/ourmid/pngtree-businessman-icon-from-commerce-set-administrator-clerk-male-vector-png-image_19450674.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Teonni Key,SF/PF,TOR,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",3600,43112300,0,0,0,10.8,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/967851.png,,,,,,,5/21/2026,Teonni Key,,,,,,,,,,,,,,,,,,,,,3600,https://dkn.gs/sports/images/nba/players/50/967851.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Kate Martin,PG/SG,LAS,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",3600,43112302,0,0,0,10.8,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/786523.png,,,,,,,5/21/2026,Kate Martin,,,,,,,,,,,,,,,,,,,,,3600,https://dkn.gs/sports/images/nba/players/50/786523.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Kia Nurse,PG/SG,TOR,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",3500,43112304,0,0,0,10.5,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/50888.png,,,,,,,5/21/2026,Kia Nurse,,,,,,,,,,,,,,,,,,,,,3500,https://dkn.gs/sports/images/nba/players/50/50888.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Maya Caldwell,PG/SG,MIN,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",3500,43112306,0,0,0,10.5,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/559026.png,,,,,,,5/21/2026,Maya Caldwell,,,,,,,,,,,,,,,,,,,,,3500,https://dkn.gs/sports/images/nba/players/50/559026.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Kyara Linskens,SF/PF,PHO,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",3400,43112308,0,0,0,10.2,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/583144.png,,,,,,,5/21/2026,Kyara Linskens,,,,,,,,,,,,,,,,,,,,,3400,https://dkn.gs/sports/images/nba/players/50/583144.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Noemie Brochant,SF/PF,PHO,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",3400,43112310,0,0,0,10.2,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/967823.png,,,,,,,5/21/2026,Noemie Brochant,,,,,,,,,,,,,,,,,,,,,3400,https://dkn.gs/sports/images/nba/players/50/967823.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Kiana Williams,PG/SG,PHO,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",3300,43112312,0,0,0,9.9,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/559041.png,,,,,,,5/21/2026,Kiana Williams,,,,,,,,,,,,,,,,,,,,,3300,https://dkn.gs/sports/images/nba/players/50/559041.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Anastasiia Olairi Kosu,SF/PF,MIN,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",3300,43112314,0,0,0,9.9,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/890790.png,,,,,,,5/21/2026,Anastasiia Olairi Kosu,,,,,,,,,,,,,,,,,,,,,3300,https://dkn.gs/sports/images/nba/players/50/890790.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Chance Gray,PG/SG,LAS,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",3200,43112316,0,0,0,9.6,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/967858.png,,,,,,,5/21/2026,Chance Gray,,,,,,,,,,,,,,,,,,,,,3200,https://dkn.gs/sports/images/nba/players/50/967858.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Emese Hof,SF/PF,MIN,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",3200,43112318,0,0,0,9.6,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/116141.png,,,,,,,5/21/2026,Emese Hof,,,,,,,,,,,,,,,,,,,,,3200,https://dkn.gs/sports/images/nba/players/50/116141.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Antonia Delaere,PG/SG,MIN,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",3100,43112320,0,0,0,9.3,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/583143.png,,,,,,,5/21/2026,Antonia Delaere,,,,,,,,,,,,,,,,,,,,,3100,https://dkn.gs/sports/images/nba/players/50/583143.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Jihyun Park,SF/PF,LAS,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",3100,43112322,0,0,0,9.3,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/583209.png,,,,,,,5/21/2026,Jihyun Park,,,,,,,,,,,,,,,,,,,,,3100,https://dkn.gs/sports/images/nba/players/50/583209.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Nikolina Milic,SF/PF,TOR,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",3000,43112324,0,0,0,9,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/586846.png,,,,,,,5/21/2026,Nikolina Milic,,,,,,,,,,,,,,,,,,,,,3000,https://dkn.gs/sports/images/nba/players/50/586846.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Miela Sowah,PG/SG,GSV,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",3000,43112326,0,0,0,9,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/teams/50/851428.png,,,,,,,5/21/2026,Miela Sowah,,,,,,,,,,,,,,,,,,,,,3000,https://dkn.gs/sports/images/nba/teams/50/851428.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Liatu King,SF/PF,MIN,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",3000,43112328,0,0,0,9,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/890786.png,,,,,,,5/21/2026,Liatu King,,,,,,,,,,,,,,,,,,,,,3000,https://dkn.gs/sports/images/nba/players/50/890786.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Emma Cechova,SF/PF,MIN,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",3000,43112330,0,0,0,9,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/teams/50/36133.png,,,,,,,5/21/2026,Emma Cechova,,,,,,,,,,,,,,,,,,,,,3000,https://dkn.gs/sports/images/nba/teams/50/36133.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Raquel Carrera,SF/PF,NYL,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",3000,43112332,0,0,0,9,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/teams/50/36124.png,,,,,,,5/21/2026,Raquel Carrera,,,,,,,,,,,,,,,,,,,,,3000,https://dkn.gs/sports/images/nba/teams/50/36124.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Marine Fauthoux,PG/SG,NYL,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",3000,43112334,0,0,0,9,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/teams/50/36124.png,,,,,,,5/21/2026,Marine Fauthoux,,,,,,,,,,,,,,,,,,,,,3000,https://dkn.gs/sports/images/nba/teams/50/36124.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Marta Suarez,SF/PF,PHO,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",3000,43112336,0,0,0,9,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/967855.png,,,,,,,5/21/2026,Marta Suarez,,,,,,,,,,,,,,,,,,,,,3000,https://dkn.gs/sports/images/nba/players/50/967855.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Shay Ciezki,PG/SG,PHO,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",3000,43112338,0,0,0,9,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/teams/50/36128.png,,,,,,,5/21/2026,Shay Ciezki,,,,,,,,,,,,,,,,,,,,,3000,https://dkn.gs/sports/images/nba/teams/50/36128.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Iliana Rupert,SF/PF,GSV,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",3000,43112340,0,0,0,9,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/559027.png,,,,,,,5/21/2026,Iliana Rupert,,,,,,,,,,,,,,,,,,,,,3000,https://dkn.gs/sports/images/nba/players/50/559027.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Mariella Fasoula,SF/PF,TOR,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",3000,43112342,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,5/21/2026,Mariella Fasoula,,,,,,,,,,,,,,,,,,,,,3000,https://png.pngtree.com/png-vector/20220809/ourmid/pngtree-businessman-icon-from-commerce-set-administrator-clerk-male-vector-png-image_19450674.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Emma Cannon,SF/PF,LAS,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",3000,43112344,0,0,0,9,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/116201.png,,,,,,,5/21/2026,Emma Cannon,,,,,,,,,,,,,,,,,,,,,3000,https://dkn.gs/sports/images/nba/players/50/116201.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Eliska Hamzova,PG/SG,MIN,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",3000,43112346,0,0,0,9,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/teams/50/36133.png,,,,,,,5/21/2026,Eliska Hamzova,,,,,,,,,,,,,,,,,,,,,3000,https://dkn.gs/sports/images/nba/teams/50/36133.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Sha Carter,PG/SG,PHO,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",3000,43112348,0,0,0,9,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/967824.png,,,,,,,5/21/2026,Sha Carter,,,,,,,,,,,,,,,,,,,,,3000,https://dkn.gs/sports/images/nba/players/50/967824.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Lexi Held,PG/SG,TOR,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",3000,43112350,0,0,0,9,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/894141.png,,,,,,,5/21/2026,Lexi Held,,,,,,,,,,,,,,,,,,,,,3000,https://dkn.gs/sports/images/nba/players/50/894141.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Ndjakalenga Mwenentanda,PG/SG,GSV,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",3000,43112352,0,0,0,9,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/teams/50/851428.png,,,,,,,5/21/2026,Ndjakalenga Mwenentanda,,,,,,,,,,,,,,,,,,,,,3000,https://dkn.gs/sports/images/nba/teams/50/851428.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Ta'Niya Latson,PG/SG,LAS,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",3000,43112354,0,0,0,9,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/967857.png,,,,,,,5/21/2026,Ta'Niya Latson,,,,,,,,,,,,,,,,,,,,,3000,https://dkn.gs/sports/images/nba/players/50/967857.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Laura Ziegler,SF/PF,LAS,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",3000,43112356,0,0,0,9,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/971911.png,,,,,,,5/21/2026,Laura Ziegler,,,,,,,,,,,,,,,,,,,,,3000,https://dkn.gs/sports/images/nba/players/50/971911.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Sania Feagin,SF/PF,LAS,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",3000,43112358,0,0,0,9,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/890787.png,,,,,,,5/21/2026,Sania Feagin,,,,,,,,,,,,,,,,,,,,,3000,https://dkn.gs/sports/images/nba/players/50/890787.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Olivier Sarr,CPT,CLE,2nd Half Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),2nd Half Showdown Captain Mode 5/21 9:00PM (CLE @ NYK),1500,43109727,0,0,0,4.5,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/592423.png,,,,,,,5/21/2026,Olivier Sarr,NYK,,,,,,,,,,,,,,,,,No,5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/592423.png, @ ,,,,,NYK,,0,0,,-6.415964912,0,-6.415964912,,0,0
Olivier Sarr,C,CLE,2nd Half Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),2nd Half Showdown Captain Mode 5/21 9:00PM (CLE @ NYK),1000,43109691,0,0,0,3,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/592423.png,,,,,,,5/21/2026,Olivier Sarr,NYK,,,,,,,,,,,,,,,,,No,5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/592423.png, @ ,,,,,NYK,,0,0,,-6.415964912,0,-6.415964912,,0,0
Tristan Enaruna,CPT,CLE,2nd Half Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),2nd Half Showdown Captain Mode 5/21 9:00PM (CLE @ NYK),1500,43109728,0,0,0,4.5,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/801015.png,,,,,,,5/21/2026,Tristan Enaruna,NYK,,,,,,,,,,,,,,,,,No,5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/801015.png, @ ,,,,,NYK,,0,0,,-3.297457627,0,-3.297457627,,0,0
Tristan Enaruna,SF,CLE,2nd Half Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),2nd Half Showdown Captain Mode 5/21 9:00PM (CLE @ NYK),1000,43109692,0,0,0,3,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/801015.png,,,,,,,5/21/2026,Tristan Enaruna,NYK,,,,,,,,,,,,,,,,,No,5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/801015.png, @ ,,,,,NYK,,0,0,,-3.297457627,0,-3.297457627,,0,0
Kevin McCullar Jr.,CPT,NYK,2nd Half Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),2nd Half Showdown Captain Mode 5/21 9:00PM (CLE @ NYK),1500,43109729,0,0,0,4.5,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/799444.png,,,,,,,5/21/2026,Kevin McCullar Jr.,CLE,,,,,,,,,,,,,,,,,Yes,-5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/799444.png, @ ,,,,,CLE,,0,0,,-0.5174576271,0,-0.5174576271,,0,0
Kevin McCullar Jr.,SF,NYK,2nd Half Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),2nd Half Showdown Captain Mode 5/21 9:00PM (CLE @ NYK),1000,43109693,0,0,0,3,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/799444.png,,,,,,,5/21/2026,Kevin McCullar Jr.,CLE,,,,,,,,,,,,,,,,,Yes,-5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/799444.png, @ ,,,,,CLE,,0,0,,-0.5174576271,0,-0.5174576271,,0,0
Ariel Hukporti,CPT,NYK,2nd Half Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),2nd Half Showdown Captain Mode 5/21 9:00PM (CLE @ NYK),1500,43109730,0,0,0,4.5,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/800801.png,,,,,,,5/21/2026,Ariel Hukporti,CLE,,,,,,,,,,,,,,,,,Yes,-5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/800801.png, @ ,,,,,CLE,,0,0,,0,0,0,,0,0
Ariel Hukporti,C,NYK,2nd Half Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),2nd Half Showdown Captain Mode 5/21 9:00PM (CLE @ NYK),1000,43109694,0,0,0,3,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/800801.png,,,,,,,5/21/2026,Ariel Hukporti,CLE,,,,,,,,,,,,,,,,,Yes,-5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/800801.png, @ ,,,,,CLE,,0,0,,0,0,0,,0,0
Riley Minix,CPT,CLE,2nd Half Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),2nd Half Showdown Captain Mode 5/21 9:00PM (CLE @ NYK),1500,43109731,0,0,0,4.5,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/801817.png,,,,,,,5/21/2026,Riley Minix,NYK,,,,,,,,,,,,,,,,,No,5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/801817.png, @ ,,,,,NYK,,0,0,,-3.297457627,0,-3.297457627,,0,0
Riley Minix,SF,CLE,2nd Half Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),2nd Half Showdown Captain Mode 5/21 9:00PM (CLE @ NYK),1000,43109695,0,0,0,3,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/801817.png,,,,,,,5/21/2026,Riley Minix,NYK,,,,,,,,,,,,,,,,,No,5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/801817.png, @ ,,,,,NYK,,0,0,,-3.297457627,0,-3.297457627,,0,0
Jeremy Sochan,CPT,NYK,2nd Half Showdown Captain Mode,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),2nd Half Showdown Captain Mode 5/21 9:00PM (CLE @ NYK),1500,43109732,0,0,0,4.5,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/649556.png,,,,,,,5/21/2026,Jeremy Sochan,CLE,,,,,,,,,,,,,,,,,Yes,-5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/649556.png, @ ,,,,,CLE,,0,0,,0.5714035088,0,0.5714035088,0.5714035088,0,0
